code,product_name,countries,ingredients_text,sugars_100g,nutrition_grade_fr,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,energy_100g,brands,additives_n,nutrition-score-fr_100g,carbohydrates_100g,pnns_groups_combined
20561550,baby-peperoni yellow,"belgium,france","poivron, eau, vinaigre d'alcool, sel de cuisine, acidifiant : acide citrique ; stabilisant : chlorure de calcium ; arôme, colorant : riboflavines ; conservateur : disulfite de sodium.",0.09999999999999964,C,0.5,0.20000000000000018,2.7675,0.0,0.9,105.0,el tequito,4.0,10.0,1.2000000000000028,boissons
20633714,soufflé coeur coulant au chocolat blanc,"frankreich,deutschland","soufflés au chocolat, au cœur coulant avec 12% de chocolat blanc, surgelés. \ ingrédients: œuf* entier, farine de blé, sucre, 12 % chocolat blanc (sucre, beurre de cacao, iait entier en poudre, émulsifiant: lécithine de soja; arôme), beurre (lait), préparation au cacao (sucre, graisse de palme, cacao maigre en poudre, émulsifiants lécithine de tournesol, tristéarate de sorbitane; arôme), 9% chocolat noir (sucre, pâte de cacao, beurre de cacao, émulsifiant: lécithine de soja; extrait de vanille), margarine (graisse de palme, huile de tournesol, émulsifiant: mono· et diglycérides d'acides gras; sel, arôme), graisses végétales en proportions variables (coco, graine de palmiste, palme), crème (lait), lait écrémé en poudre, stabilisant sorbitols; sirop de glucose-fructose, amidon de maïs, arôme, protéines de lait, émulsifiants lécithine de soja. *issu de poules élevées au sol. ",30.1,E,27.3,11.100000000000001,0.0,0.0,5.8,1925.0,deluxe,3.0,16.0,47.8,snacks sucrés
27027424,gaufres moelleuses,"belgique,france","_farine de froment_ (27,9%), sucre, _œufs_ (20,1%), beurre concentré (12%) (_lait_), margarine (huiles de palme et colza, graisse de palme, eau, sel, émulsifiants: lécithines (_soja_) et mono- et diglycerides d'acides gras, acidifiants: acide citrique et acide lactique, colorant: caroténoïdes, arômes, vitamines a et d3), _lait_ entier, sel",34.7,E,24.0,11.100000000000001,0.32,0.0,6.36,465.0,tante odile,5.0,16.0,55.8,snacks sucrés
27100127,condy champignons,"france,switzerland","champignons de paris 66% (pologne/pays-bas), huile de tournesol 25%, câpres, sel de cuisine iodé, épices, poivrons rouges, extraits d'épices.",0.40000000000000036,D,25.0,3.0,2.0,2.0,1.5,1033.0,champignons funghi a la pizzaiola,0.0,11.0,3.0,graisses et sauces
3017620691027,kinder bueno,"france, suisse","chocolat au _lait_ 31,5% (sucre, beurre de cacao, pâte de cacao, _lait_ écrémé en poudre, _beurre_ concentré, émulsifiant: lécithines [_soja_], vanilline), sucre, huile de palme, farine de _froment_, _noisette_ broyées 10,8%, _lait_ écrémé en poudre, _lait_ en poudre, chocolat noir (sucre, pâte de cacao, beurre de cacao, émulsifiants: lécithines [_soja_], poudres à lever (carbonate acide de sodium, carbonate acide d'ammonium), sel, vanille. sur le total : produit laitiers 19,5% (lait écrémé en poudre, lait en poudre : 18,4%, beurre concentré 1,1%) le chocolat utilisé est un chocolat pur beurre de cacao.",38.1,E,34.974999999999994,11.100000000000001,0.271999999999999,0.0,8.6,2484.0,"ferrero,kinder bueno, kinder",3.0,16.0,49.5,snacks sucrés
3017760038300,lulu abricot,"polynésie française, suisse","sirop de glucose-fructose, purée d'abricots 27.5%, sucre, farine de blé 19.2%, oeufs 16.8%, amidon de blé, gélifiant (pectines), correcteur d'acidité (acide citrique), arômes, levure séche. * soit 49.4% d'abricots dans la garniture. peut contenir lait, fruits à coque",38.1,D,2.0999999999999996,0.6000000000000001,0.1,1.6,4.4,1490.0,lu,2.0,12.0,78.0,snacks sucrés
3017760568890,grany fruits des bois,"belgique, en:france",unknown,16.330728628192958,E,18.860646560458154,5.77165136670782,0.6,0.0,4.44,1700.0,lu,0.0,12.882988144122038,43.54807140819422,fruits et légumes
3017760745697,belvita petit déjeuner coeur fondant goût tout chocolat & 5 céréales complètes,"france,la réunion","céréales 52.7 % [farine de blé 31.8 %, céréales complètes 20.9 % (farine complète de blé 12.3 %, flocons d’avoine 4.6 %, farine complète d'orge 2 %, farine complète de seigle 1 %, farine complète d’épeautre 1%)]- matière grasse végétale - sucre glace (sucre, amidon de maïs) - sucre — cacao maigre en poudre 6.3 % - amidon de blé — poudre à lever : carbonate acide d'ammonium, carbonate acide de sodium, diphosphate disodique — minéraux : carbonate de calcium, carbonate de magnésium, fer — arômes (contient lait) - sel - émulsifiant : lécithine de soja - vitamines : e, b1, pp",28.0,D,17.0,4.6,0.6604,5.1,7.8,1925.0,lu,5.0,12.0,66.0,snacks sucrés
3029330065722,petits pains chauds céréales,"suisse,france","céréales (69%) (farine de _blé_, ﬂocons d‘_orge_, flocons de _seigle_, flocons de riz, germe de maïs), eau, graines de _sésame_, sel, arôme, huile de colza, levure, _gluten de blé_, levains  désactivés et déshydratés (_seigle_, germe de _blé_). présence possible  de : _lait_, _noisettes_, _noix_, _soja_.  ",3.1999999999999993,B,3.0,0.3999999999999999,1.35,3.3,8.0,1140.0,jacquet,0.0,8.0,51.0,lait et produits laitiers
3033490906283,danette,"france, suisse","lait demi-écrémé (77.6%), sucre, crème (lait), chocolat (2.2%) (sucre, pâte de cacao, cacao maigre en poudre, émulsifiant (lécithine de soja), arôme), cacao maigre en poudre, épaississants (e1442, e407), perméat de petit lait (lactosérum) en poudre, amidon.",17.5,C,3.0,2.0,0.15,0.0,3.3,510.0,danone,3.0,8.0,20.1,snacks sucrés
3033491031014,danette mousse liégeoise chocolat,"france, suisse","lait entier (55.4%), crème (lait), lactose, sirop de glucose-fructose, sucre, chocolat (4.8%) (pâte de cacao, sucre, émulsifiant: lécithine de soja, arôme), cacao maigre en poudre, émulsifiant: e 472b, épaississants: e 1442, e 407, e 415; gélatine (non porcine), arôme, sel.",21.3,D,9.7,6.5,0.82,0.0,3.4,811.0,unknown brand,5.0,15.0,22.6,snacks sucrés
3033610042167,alliance de bloc de foie gras de canard et figues,"france, suisse","bloc de foie gras de canard (85 %) (foie gras de canard, eau, sel, armagnac, poivre, sucre, antioxydant : e301, conservateur : e250), pépites de figues séchées (15 %) (figues 85 %, dextrose).",5.800077413460913,E,34.974999999999994,10.20698346922325,0.6,0.0,7.0,1860.0,labeyrie,2.0,14.396574369839193,9.0,snacks sucrés
3033710007288,p'tite boisson pomme peche 4/6 mois,"mali,france","jus de pommes à base de concentré 83%, pulpe de pêches 16.6%,vitamine c.",9.8,B,0.0,0.0,0.0508,0.3,0.2,180.9999999999999,"nestlé,nestlé bébé,p'tite boisson,bébé nestlé",1.0,8.0,10.3,fruits et légumes
3033710077694,nescafé,"belgique, en:france","lait écrèmé en poudre, sirop de glucose, café soluble, (14%), huile végétale (coco), lactose, correcteur d'acidité ( e340 - e452) arôme",30.9,E,12.9,11.100000000000001,2.7675,4.8,13.5,1702.0,nescafé,2.0,16.0,56.2,lait et produits laitiers
3033710084005,arôme saveur,"france, en:switzerland","eau, arômes (protéines de blé), sel, exhausteurs de goût : glutamate de sodium, inosinate de sodium.  ",5.1,D,0.0,0.0,2.7675,0.0,15.5,434.0,maggi,2.0,12.0,10.0,boissons
3041090001758,galliagest premium,"guyane, en:france","lait écrémé - lactosérum partiellement déminéralisé - matières grasses végétales (palme, coprah, colza, tournesol) - maltodextrines - amidons (maïs, pomme de terre) - lactose - taurine - inositol - bifidobactéries - ferments lactiques - émulsifiant : lécithine de soja  - antioxydant : extrait riche en tocophérols - vitamines : vitamine a, vitamine d3, vitamine e, vitamine c, vitamine b1, vitamine b2, vitamine pp, vitamine b6, acide folique, vitamine b12, biotine, panthothénate de calcium, vitamine k1 - minéraux : citrate de calcium, citrate de potassium, citrate de sodium, citrate de choline ; chlorure de magnésium, phosphate de calcium, sulfate de fer, sulfate de zinc, sulfate de cuivre, sulfate de manganèse ; bicarbonate de sodium, iodure de potassium, sélénite de sodium",4.800000000000001,B,3.2,1.5,0.0508,0.098,1.5,291.0000000000001,gallia,5.0,8.0,8.600000000000001,lait et produits laitiers
3046920029780,chocolate negro suave 70% cacao,"danemark,france,espagne, suisse","pasta de cacao, azúcar, manteca de cacao, emulgente: lecitina de _soja_ (e-322), vainilla. cacao: 70% mínimo",29.0,E,34.974999999999994,11.100000000000001,0.0499999999999999,0.0,6.9,2528.0,"lindt excellence,lindt,//propiedad de://,chocoladefabriken lindt & sprüngli ag",1.0,16.0,33.0,snacks sucrés
3057640335648,volvic thé,"france, en:switzerland","eau minérale naturelle volvic (92.8%), sucre (4.9%), arôme naturel de menthe, arôme naturel, extrait de thé (0.8g/l), dont thé vert (0.7g/l), acidifiant : acide citrique",5.0,B,0.0,0.0,0.00508,0.1,0.1,91.39999999999998,volvic,1.0,8.0,5.100000000000001,snacks sucrés
3060730000647,persil,"france, suisse",persil. huile de tournesol et de colza (5% maxi pour rester saupoudrable)  ,1.0,A,4.4,0.3999999999999999,0.1,3.9,3.9,317.0000000000001,darégal,0.0,12.0,3.1999999999999993,graisses et sauces
3073780574242,"the laughing cow® original big pack 16 triangles (18,5 % mg)","france,royaume-uni","skimmed milk (water, skimmed milk powder), cheeses, butter, emulsifying salts : sodium polyphosphates, calcium phosphates, citric acid, sodium diphosphates, milk proteins [lait écrémé (eau, lait écrémé en poudre), fromages, beurre, sels émulsifiants : sodium polyphosphates, phosphates de calcium, acide citrique, diphosphates de sodium, protéines de lait.]",6.5,E,18.5,11.100000000000001,1.80086,0.0,11.5,990.0,"the laughing cow,la vache qui rit,bel",5.0,16.0,6.5,lait et produits laitiers
3073780872546,la vache qui rit light,"en:be, en:france, suisse","lait écrémé réhydraté, fromages, protéines de lait, sels de fonte: e452, e451, e330, beurre, arôme naturel.",6.0,D,7.0,4.7,1.5,0.0,15.0,620.0,la vache qui rit,3.0,12.0,6.0,lait et produits laitiers
3076820002064,olive noires dénoyautées,"france,united states,switzerland","olives, eau, sel, gluconate de fer",0.0,C,9.5,1.2000000000000002,2.75,2.0,1.0,552.0,"crespo,euroliva  s.a.  ctra.",1.0,10.0,9.7,boissons
3076820005225,cocktail d'olives,"france, suisse","olives vertes et noires 96%,, sel 4%, épices, aromates, acidifiants : acide lactique, acide citrique, huile d'olive, conservateur : e202",0.0,C,23.1,3.3,2.5,5.800000000000001,1.2,934.0,"crespo,les olives du marché",3.0,10.0,0.09999999999999787,graisses et sauces
3076820007236,olives noires à la grecque,"france, suisse","olives noires,  sel de cuisine, huile d'olive,stabilisant (glutamate de fer), conservateur e202",1.0,D,30.0,3.9,2.7675,5.800000000000001,2.1,1282.0,"coresponsable, crespo",2.0,11.0,4.5,graisses et sauces
3076820007243,olives vertes denoyautées,"france, suisse","olives vertes, eau, sel, acidifiants : acide citrique, acide lactique; antioxydant : acide l-ascorbique.",0.0,D,18.0,3.0,2.7675,2.0,1.0,695.0,crespo,3.0,12.0,-3.552713678800501e-15,boissons
3076820352954,olives noires dénoyautées,"france,suisse","olives noires, saumure (eau, sel), stabilisant : gluconate de fer.",0.0,C,13.6,2.2,2.5,3.0,0.5,546.0,crespo,1.0,9.0,-3.552713678800501e-15,boissons
3083680613385,petits pois et carottes extra fins à l'étuvée,"belgium, en:france","petits pois extra fins (50% mini), crottes (30% mini), eau, sucre, sel arôme naturel",3.4000000000000004,A,0.5,0.10000000000000009,0.6096,4.5,2.9,226.0000000000001,bonduelle,0.0,12.0,7.199999999999999,snacks sucrés
3102629900024,crème de calissons du roy rené - 250 g - confiserie du roy rené,"france,aix-en-provence,bouches du rhône,paca","    ingrédients : calissons 60% (amandes, melons confits), (melons, sirop de glucose-fructose, sucre), sucre,sirops de glucose-fructose, blanc d’œuf, écorces d'oranges confites, (écorces d'oranges, sirops de glucose, sucre), pain azyme (fécule de pomme de terre, huile de tournesol), arômes naturels (quinine)) - sirops de glucoses - sirop de sucre inverti - sucre - pistaches - émulsifiants : lécithine de tournesol - arôme naturel. ",38.1,C,12.0,0.9999999999999996,0.03,5.800000000000001,4.0,1579.0,roy rené,1.0,9.0,59.0,snacks sucrés
3110845261829,révillon chocolatier,frankrijk,"chocolat noir (pâte de cacao, sucre, _matière grasse laitière_ anhydre, beurre de caca, émulsifiant (lécithine de _soja_), _lactose_), sucre, praliné 13% (sucre, _amandes_, _noisettes_), graisse végétales (palme, palmiste, karité), cacao maigre en poudre, _lait_ entier en poudre, pâte de cacao, éclats de crêpe dentelle (farine de _blé_, sucre, _beurre_ concentré, huile de tournesol, _lait_ écrémé en poudre, malt d'_orge_, sel), grains d'_amandes_ torréfiés, huile de tournesol, beurre de cacao, meringues cacaotées (sucre, cacao en poudre, blanc d'_oeuf_, amidon de _blé_, arôme), _lactose_, _lait_ écrémé en poudre, _lactosérum_ en poudre, matière grasse _laitière_ anhydre, émulsifiant (lécithine de _soja_), farine de riz ",38.1,E,34.974999999999994,11.100000000000001,0.03,0.0,6.6,550.0,révillon chocolatier,1.0,16.0,44.0,snacks sucrés
3116740029205,x16 sucettes arlequin lutti,"france,switzerland","sirop de glucose - sucre - acidifiant : acide citrique - arôme - colorants (e100, e120, e141, e160c).",38.1,D,0.0,0.0,0.03,0.0,0.0,1640.0,lutti,5.0,14.0,95.0,snacks sucrés
3119780208920,bière blonde,"france, en:switzerland","eau, malt d'orge, houblon.",2.5838070644030484,C,0.0,0.5436588103928961,0.6,0.0,0.515,170.0,heineken,0.0,6.682588788159308,3.3000000000000007,boissons
3159470204429,spécial k barres croustillantes fruits rouges ,"france, suisse","céréales kellogg's spécial k (52%) [riz (23%), blé complet (16%), sucre, orge (4%), farine d'orge maltée (2%), arôme de malt d'orge, sel, vitamines (c, pp, b6, b2, b1, b9, b12), fer], sirop de glucose, morceaux de fruits aux airelles (8%) (airelles, sirop d'ananas, jus d'ananas concentré), fructose, dextrose, sucre, huile végétale, humectants (sorbitol, glycérol), arôme, acide citrique, émulsifiant (lécithine de soja), antioxydant (e320). allergènes : _soja_, _blé_, _orge_.",35.0,D,3.9000000000000012,1.7999999999999998,0.5842,2.7,4.7,1607.0,"kellogg's, kellogs",5.0,11.0,81.0,snacks sucrés
3163937010003,ricard,"france, suisse","(eau), (alcool 45%), (sucre), extraits naturels de (réglisse) et d'anis 2%, colorant : caramel (e150c), mélange de plantes aromatiques.",-5.628878521578336,C,0.0,0.16547574304758994,0.6,0.0,0.0,1053.0,ricard,1.0,7.035816330090508,2.0,snacks sucrés
3175681188020,grill végétal émincés soja & blé,"france,espagne","eau, concentré de protéines de _soja_ (17,5%), gluten de _blé_ (7,5%), farine de _soja_ entière (4,2%), arômes naturels (garantie d'origine non animale), huile d'olive (1,1%), sel marin",0.5,A,2.9000000000000004,0.6000000000000001,1.5,5.5,18.380000000000003,559.0,céréal,0.0,12.0,4.0,boissons
3176571184009,croissance,"martinique,france","_lait_ partiellement écrémé, eau, _lactose_, maltodextrines, huiles végétales (colza, tournesol), vitamines : a, b1, b2, b5, b6, b8, b9, b12, c, d3, e, k1 et pp, substances d'apport minéral : citrate de calcium, sulfates de fer, de magnésium, de zinc, de cuivre et de manganèse, citrate de sodium, iodure et hydroxyde de potassium, sélénite de sodium, émulsifiant : lécithine de soja, éthylvanilline.",5.6,B,3.0,1.2000000000000002,0.0762,0.0,1.7,261.0,"candia,croissance,candia croissance",5.0,8.0,7.100000000000001,lait et produits laitiers
3178530402353,mini madeleine ,"en:re, en:france, suisse","farine de blé (35%), sucre, huile de colza non hydrogénée, œufs (16%), sirop de glucose-fructose, lait frais demi-écrémé pasteurisé (5%), poudres à lever: diphosphates et carbonates de sodium (blé), sel, arôme, émulsifiant: lécithines [soja]",29.0,D,21.0,2.0,0.78,2.0,6.0,1898.0,st michel,3.0,13.0,59.0,snacks sucrés
3178530411492,gaufres au sucre perlé,"suisse, en:france",unknown,26.0,E,24.0,11.100000000000001,1.2,0.0,6.0,1882.0,bonne maman,0.0,16.0,51.0,snacks sucrés
3184340014167,cranberries séchées sucrées et huilées bio - 150 g - pural,"france,allemagne",cranberries 60% concentré de jus de pommes huile de tournesol ,38.1,C,2.437217921652632,0.20000000000000018,0.01,5.4,0.8,1318.0,pural,0.0,8.0,73.59709740951905,fruits et légumes
3222473260546,petits plaisirs saveur cappuccino,"france, la réunion","sucre - huiles végétales (palmiste - palme - tournesol - colza) - chocolat 18% (sucre - pâte de cacao - beurre concentré - lait écrémé en poudre - émulsifiant : lécithine de soja) - farine de blé - sirop de glucose - amandes - lait écrémé en poudre - blanc d’œuf en poudre - cacao maigre 1,5% - amidon de blé - café 1% - levure - œuf entier en poudre - sirop de malt d'orge - sel - sucre caramélisé - arômes - lait concentré - beurre de cacao - émulsifiants (mono- et diglycérides d'acides gras, esters polyglycériques d'acides gras, lécithine de soja) - pâte de cacao - acidifiant : acide citrique - poudre à lever : carbonate acide de sodium, carbonate acide d'ammonium",38.1,E,29.0,11.100000000000001,0.2794,3.0,6.0,2202.0,casino,5.0,16.0,59.0,snacks sucrés
